Sample_Nr,Hour,L1,L2,L3,W1,W2
162,4,51.2,123.49,131.61,10.0,16.69
162,5,54.5,115.95,110.11,10.0,29.51
162,6,54.97,104.67,113.25,10.0,30.0
162,7,59.25,117.83,126.19,7.29,30.0
162,8,54.69,108.64,94.74,5.97,19.43
162,9,66.47,150.38,104.39,2.98,15.82
162,10,60.0,116.45,136.36,3.34,23.14
162,11,58.07,109.0,114.49,10.0,9.76
162,12,57.96,110.06,115.71,10.0,5.23
162,13,57.83,95.29,99.6,5.18,16.45
162,14,52.58,116.33,115.13,10.0,30.0
162,15,60.11,108.14,114.71,7.04,8.03
162,16,57.27,121.31,112.64,10.0,30.0
162,17,50.85,91.32,128.84,2.32,30.0
162,18,45.48,115.34,101.48,10.0,30.0
162,19,55.73,104.84,121.58,1.26,28.38
162,20,53.17,111.57,111.04,1.05,15.42
162,21,62.8,96.1,108.61,10.0,30.0
162,22,49.14,126.86,128.72,9.32,12.89
162,23,50.3,119.81,125.27,7.59,30.0
163,0,42.88,110.15,114.06,10.0,30.0
163,1,51.9,122.51,115.36,4.46,16.42
163,2,56.84,106.76,145.43,7.75,30.0
163,3,71.93,113.01,148.45,10.0,17.54
163,4,60.37,125.82,121.95,10.0,30.0
163,5,58.33,128.07,105.09,10.0,30.0
163,6,57.77,127.5,127.58,9.82,30.0
163,7,59.9,132.18,112.62,8.96,30.0
163,8,64.82,128.74,135.65,6.64,30.0
163,9,59.26,119.27,129.93,9.03,23.48
163,10,53.79,133.6,116.37,10.0,0.94
163,11,51.16,106.74,117.33,3.39,16.93
163,12,49.79,127.2,126.68,10.0,12.68
163,13,52.61,116.12,124.68,9.36,23.41
163,14,53.04,117.01,124.45,5.1,30.0
163,15,61.05,110.24,115.97,10.0,18.18
163,16,51.06,97.96,125.66,8.64,11.13
163,17,55.6,102.42,137.22,6.91,30.0
163,18,53.51,95.9,126.6,10.0,5.75
163,19,52.54,126.08,99.35,10.0,30.0
163,20,50.78,116.06,96.12,9.89,23.72
163,21,47.05,109.37,118.01,10.0,21.1
163,22,55.2,128.64,122.68,10.0,29.24
163,23,47.61,89.03,121.6,10.0,30.0
164,0,51.09,123.78,124.46,10.0,30.0
164,1,52.89,106.97,107.09,3.03,8.39
164,2,46.52,104.61,129.24,7.37,30.0
164,3,59.0,111.52,123.86,6.15,30.0
164,4,59.36,154.6,106.53,5.69,17.42
164,5,61.15,118.99,114.57,10.0,8.25
164,6,46.84,115.72,101.3,7.5,15.88
164,7,60.53,96.4,117.32,10.0,22.42
164,8,57.1,105.68,113.16,2.94,27.22
164,9,56.8,136.39,116.17,6.58,26.7
164,10,51.0,120.54,129.38,9.86,30.0
164,11,55.55,104.1,124.29,10.0,30.0
164,12,62.15,131.35,116.77,10.0,29.95
164,13,56.7,127.71,107.83,3.09,8.39
164,14,62.8,101.11,134.06,10.0,27.69
164,15,54.98,115.78,130.47,5.92,7.45
164,16,53.78,98.32,110.54,10.0,28.22
164,17,64.7,109.16,129.79,6.48,30.0
164,18,57.46,107.83,116.78,9.43,30.0
164,19,53.04,136.84,145.37,10.0,13.48
164,20,53.88,104.66,113.86,10.0,30.0
164,21,49.44,100.58,124.04,5.54,30.0
164,22,48.73,122.27,114.95,4.51,24.4
164,23,48.8,102.33,133.35,10.0,12.44
165,0,59.27,100.63,127.74,10.0,14.65
165,1,56.56,133.86,125.32,9.92,22.63
165,2,59.7,126.88,120.39,3.76,11.28
165,3,62.64,87.53,135.0,5.97,30.0
165,4,56.04,113.85,121.8,10.0,12.4
165,5,60.74,107.39,114.5,5.51,14.12
165,6,54.69,130.57,107.66,9.65,30.0
165,7,58.66,101.41,112.56,5.83,16.97
165,8,44.01,109.71,146.82,10.0,30.0
165,9,49.15,109.02,121.86,10.0,7.66
165,10,58.19,86.51,130.1,10.0,24.86
165,11,50.34,122.33,111.04,10.0,30.0
165,12,61.5,96.15,140.93,6.35,18.98
165,13,53.38,119.37,122.58,10.0,25.31
165,14,54.62,90.27,142.07,10.0,17.78
165,15,53.41,119.37,119.27,10.0,21.71
165,16,59.28,90.82,130.09,9.99,14.94
165,17,50.61,110.15,114.23,6.08,30.0
165,18,58.93,125.04,127.01,9.06,15.77
165,19,45.88,103.32,104.83,10.0,16.82
165,20,62.09,130.58,104.59,4.23,20.73
165,21,53.03,111.68,107.32,10.0,18.54
165,22,56.11,95.97,112.37,8.94,11.43
165,23,58.58,134.23,107.0,6.66,21.66
166,0,50.98,120.8,127.27,3.65,16.74
166,1,55.9,95.07,128.38,3.71,29.18
166,2,61.16,133.54,127.5,10.0,30.0
166,3,55.48,115.58,127.92,5.98,30.0
166,4,56.32,120.61,140.77,6.7,19.92
166,5,43.48,113.43,122.74,6.11,8.54
166,6,60.17,108.67,136.99,9.73,26.75
166,7,53.01,101.06,113.65,5.83,7.48
166,8,60.63,122.55,145.36,10.0,30.0
166,9,47.94,118.94,106.79,5.81,26.4
166,10,52.6,105.87,129.27,10.0,22.17
166,11,46.83,114.06,131.87,5.1,4.9
166,12,54.29,125.94,124.52,10.0,20.48
166,13,47.47,120.13,135.72,6.07,18.18
166,14,57.37,110.25,122.99,10.0,8.73
166,15,60.82,116.15,105.87,8.12,30.0
166,16,62.14,95.86,125.86,4.78,30.0
166,17,64.69,120.18,132.41,8.15,23.15
166,18,54.48,105.06,115.06,3.98,30.0
166,19,62.08,114.83,118.14,8.12,9.35
166,20,53.95,124.71,113.62,0.11,26.59
166,21,58.48,118.59,130.49,10.0,4.86
166,22,55.03,114.6,126.78,2.54,11.82
166,23,53.33,126.73,115.65,10.0,30.0
167,0,54.02,100.24,130.71,6.14,30.0
167,1,55.89,114.87,109.66,9.69,19.49
167,2,55.23,111.39,137.15,10.0,24.51
167,3,64.37,91.79,121.09,10.0,30.0
167,4,59.26,132.83,118.51,8.38,4.3
167,5,54.63,119.44,120.87,10.0,12.23
167,6,55.99,117.08,121.94,4.29,10.29
167,7,59.99,113.28,102.92,5.74,16.72
167,8,56.61,141.04,126.41,10.0,30.0
167,9,66.26,115.34,121.27,4.56,30.0
167,10,52.68,117.57,114.99,10.0,30.0
167,11,61.47,115.27,111.34,7.28,30.0
167,12,62.26,107.62,124.05,10.0,8.06
167,13,54.41,101.27,109.84,1.99,16.47
167,14,56.14,112.1,115.7,4.5,30.0
167,15,61.93,103.71,120.42,10.0,11.24
167,16,60.45,116.2,125.39,9.24,30.0
167,17,63.91,104.85,121.48,6.46,30.0
167,18,42.69,110.21,111.03,10.0,23.76
167,19,53.0,99.37,134.41,2.54,9.16
167,20,54.67,121.61,103.32,10.0,16.89
167,21,57.89,127.68,123.27,8.56,26.86
167,22,51.35,108.41,122.98,10.0,15.53
167,23,58.49,98.79,114.99,1.42,30.0
168,0,58.54,124.4,110.07,7.25,25.44
168,1,57.68,118.61,142.45,2.95,30.0
168,2,56.58,95.83,135.74,7.87,28.13
168,3,50.4,100.65,123.92,10.0,26.0
168,4,51.15,110.82,119.62,10.0,30.0
168,5,60.04,122.52,119.3,5.47,8.92
168,6,57.16,125.7,129.81,10.0,30.0
168,7,40.86,107.96,109.71,7.82,30.0
168,8,55.06,106.78,101.57,6.41,30.0
168,9,54.41,114.58,124.38,10.0,30.0
168,10,46.81,116.97,119.01,10.0,4.82
168,11,61.28,93.19,128.11,10.0,4.36
168,12,54.41,104.14,110.71,10.0,16.88
168,13,72.71,113.83,129.73,8.25,28.76
168,14,61.83,104.54,112.73,10.0,30.0
168,15,50.7,101.14,97.72,2.65,29.89
168,16,51.4,115.96,112.78,7.02,11.43
168,17,58.5,90.0,121.79,6.17,28.76
168,18,57.5,108.42,132.4,1.51,19.09
168,19,59.24,115.02,118.19,9.78,22.06
168,20,53.02,122.72,149.97,10.0,21.22
168,21,62.48,117.63,98.2,10.0,28.36
168,22,64.62,114.18,111.78,7.2,14.17
168,23,62.09,105.12,112.43,8.58,30.0
169,0,59.56,126.94,132.92,3.07,15.89
169,1,60.16,110.87,89.9,3.14,14.86
169,2,59.88,115.66,115.02,10.0,18.05
169,3,59.68,127.99,117.39,3.96,17.49
169,4,50.94,112.49,111.56,6.55,9.42
169,5,61.19,115.37,129.68,10.0,24.12
169,6,61.17,112.54,128.32,8.84,30.0
169,7,48.13,118.1,117.76,10.0,19.23
169,8,59.37,98.15,97.06,9.17,14.81
169,9,61.07,103.57,124.03,10.0,22.48
169,10,51.07,102.78,114.74,4.57,30.0
169,11,49.77,118.36,114.61,9.04,11.66
169,12,60.13,95.99,138.69,10.0,30.0
169,13,55.17,107.94,109.02,4.0,15.89
169,14,49.33,101.04,128.64,4.57,16.57
169,15,55.82,110.32,112.23,9.4,30.0
169,16,50.59,102.05,116.62,1.48,25.98
169,17,60.38,132.6,112.18,5.83,30.0
169,18,62.46,118.59,121.3,10.0,29.33
169,19,51.97,108.39,142.7,7.19,20.81
169,20,51.57,115.63,133.46,10.0,9.06
169,21,57.05,110.39,135.52,5.99,12.15
169,22,51.88,98.78,101.32,7.58,22.47
169,23,65.75,99.26,96.39,8.32,15.03
170,0,56.35,118.96,112.46,6.38,30.0
170,1,39.58,114.34,119.91,8.4,12.25
170,2,59.27,83.02,123.49,4.15,30.0
170,3,50.13,106.47,145.13,3.2,30.0
170,4,49.5,114.09,113.03,2.0,30.0
170,5,55.85,107.54,103.45,9.6,8.61
170,6,54.14,114.47,125.89,10.0,23.55
170,7,49.36,103.81,118.57,5.55,30.0
170,8,54.74,111.67,133.75,9.49,30.0
170,9,52.73,121.1,114.92,10.0,30.0
170,10,41.86,107.25,125.72,2.53,15.19
170,11,57.68,107.74,102.97,10.0,19.24
170,12,50.38,121.55,121.2,5.43,30.0
170,13,56.97,114.68,126.74,8.4,11.07
170,14,59.19,113.98,146.6,6.38,30.0
170,15,50.98,100.15,112.31,10.0,22.43
170,16,58.27,100.3,110.48,10.0,22.44
170,17,45.92,110.16,132.73,4.75,9.98
170,18,47.91,117.31,128.52,10.0,30.0
170,19,50.18,106.58,139.2,5.33,24.53
170,20,53.08,105.61,118.55,10.0,28.94
170,21,54.1,120.17,115.71,7.07,30.0
170,22,66.08,110.89,113.27,2.36,25.87
170,23,49.27,121.22,120.17,6.44,30.0
171,0,61.43,115.31,125.27,5.08,9.53
171,1,50.15,103.05,117.96,6.59,30.0
171,2,54.01,110.35,124.91,4.33,11.28
171,3,53.68,114.75,131.04,8.94,30.0
171,4,56.13,97.19,94.82,7.04,30.0
171,5,49.06,104.68,97.75,10.0,30.0
171,6,41.09,98.94,134.77,10.0,16.5
171,7,55.6,101.43,116.9,7.67,30.0
171,8,54.57,119.81,97.63,3.07,30.0
171,9,55.82,107.31,106.37,10.0,11.22
171,10,55.73,125.33,133.53,2.83,9.31
171,11,63.25,115.66,107.51,10.0,30.0
171,12,51.45,107.31,122.54,6.41,29.26
171,13,62.01,129.99,121.48,3.83,13.71
171,14,52.84,126.22,141.61,8.87,30.0
171,15,56.2,104.44,118.65,6.55,26.68
171,16,63.6,114.45,108.34,10.0,9.48
171,17,52.67,105.2,107.75,10.0,30.0
171,18,56.16,150.06,116.51,4.01,30.0
171,19,47.29,102.04,91.27,10.0,30.0
171,20,69.23,105.3,140.79,8.78,14.72
171,21,58.06,130.69,128.68,8.54,2.2
171,22,61.59,124.55,105.81,1.77,30.0
171,23,51.82,87.39,116.8,9.14,30.0
172,0,50.78,95.67,123.62,2.62,30.0
172,1,57.23,120.82,127.0,8.4,30.0
172,2,59.01,93.1,112.95,0.91,17.81
172,3,47.83,105.3,105.55,1.98,30.0
172,4,66.27,101.25,109.73,3.17,24.08
172,5,37.77,103.35,133.84,10.0,13.82
172,6,55.72,101.67,121.64,0.66,1.42
172,7,58.77,100.68,142.8,10.0,25.66
172,8,54.41,131.06,111.53,5.33,24.36
172,9,60.0,118.03,129.41,10.0,22.73
172,10,52.7,112.61,110.73,10.0,30.0
172,11,59.75,120.79,128.86,5.79,21.57
172,12,60.94,113.57,108.84,10.0,25.78
172,13,56.52,129.2,125.05,7.44,13.55
172,14,51.56,112.48,125.8,9.15,17.79
172,15,53.37,126.02,134.83,3.96,30.0
172,16,53.6,115.5,118.44,4.57,30.0
172,17,56.78,108.74,109.29,3.62,30.0
172,18,55.36,104.1,131.55,4.72,27.19
172,19,53.33,140.57,105.67,7.55,30.0
172,20,66.47,130.99,126.2,10.0,13.08
172,21,55.1,102.86,112.73,3.47,10.89
172,22,61.98,112.16,114.33,6.72,30.0
172,23,61.26,108.02,124.38,8.67,22.45
173,0,63.88,111.85,112.01,10.0,9.02
173,1,61.32,110.05,106.73,10.0,30.0
173,2,56.4,127.92,93.57,2.59,30.0
173,3,57.84,109.64,117.57,8.09,30.0
173,4,53.26,99.19,106.6,4.79,30.0
173,5,52.16,109.36,104.95,10.0,4.73
173,6,50.89,133.21,125.38,2.28,28.53
173,7,58.38,108.65,123.16,10.0,30.0
173,8,63.56,114.15,130.39,3.13,14.53
173,9,53.94,119.01,125.29,7.34,23.48
173,10,63.12,125.88,108.78,6.02,23.77
173,11,42.85,102.06,120.84,6.35,17.72
173,12,56.6,123.48,131.52,8.67,20.17
173,13,56.55,95.88,110.55,4.01,22.19
173,14,65.4,104.21,105.41,4.93,19.37
173,15,58.44,97.43,144.08,10.0,26.2
173,16,54.11,105.6,103.05,6.65,25.63
173,17,67.6,120.8,107.64,6.62,30.0
173,18,53.3,98.57,127.11,7.28,21.45
173,19,52.52,123.03,128.1,10.0,30.0
173,20,71.31,117.31,123.09,0.55,20.17
173,21,57.98,114.97,117.85,10.0,30.0
173,22,59.7,112.66,116.94,10.0,10.23
173,23,57.26,93.51,124.43,2.81,4.36
174,0,52.55,105.93,113.07,10.0,23.78
174,1,60.6,120.34,147.25,9.4,18.11
174,2,57.7,131.91,115.07,8.93,11.52
174,3,68.01,117.28,117.22,7.64,27.63
174,4,56.57,103.32,115.64,3.69,21.13
174,5,54.1,115.57,118.61,4.19,30.0
174,6,55.07,119.15,123.3,4.32,30.0
174,7,57.83,109.34,107.11,4.65,16.36
174,8,60.06,113.6,141.03,5.91,30.0
174,9,71.29,106.23,122.79,6.13,15.28
174,10,51.56,109.75,124.42,10.0,11.68
174,11,58.34,124.7,117.49,2.25,8.92
174,12,56.88,114.96,118.33,8.92,18.72
174,13,52.09,133.78,124.59,9.79,20.73
174,14,56.56,87.77,100.91,10.0,30.0
174,15,56.64,127.68,100.9,10.0,17.51
174,16,60.31,105.54,115.96,7.54,13.97
174,17,56.16,111.38,109.92,10.0,30.0
174,18,47.32,99.96,103.89,8.92,26.26
174,19,45.51,114.26,114.73,10.0,19.7
174,20,56.24,114.59,100.49,2.89,16.34
174,21,53.9,94.76,113.21,8.02,25.79
174,22,53.62,95.12,117.83,4.9,11.86
174,23,57.19,121.09,94.28,5.52,25.7
175,0,53.71,111.09,121.95,10.0,30.0
175,1,60.52,118.51,116.63,3.38,16.28
175,2,60.11,99.27,127.39,3.62,30.0
175,3,54.12,122.67,105.91,3.97,7.57
175,4,65.6,117.51,119.03,10.0,30.0
175,5,51.45,129.73,127.91,6.64,19.37
175,6,54.41,114.46,121.4,10.0,29.36
175,7,57.46,100.18,97.87,0.57,4.31
175,8,62.84,101.28,104.12,8.88,30.0
175,9,55.65,119.31,104.98,7.38,18.06
175,10,53.83,113.05,118.34,10.0,30.0
175,11,58.07,101.52,116.08,9.88,24.28
175,12,59.9,110.74,120.92,10.0,15.41
175,13,65.04,127.65,100.39,10.0,16.48
175,14,51.66,109.5,123.67,6.07,30.0
175,15,54.0,101.85,112.32,10.0,23.01
175,16,55.6,103.08,122.73,8.58,16.15
175,17,55.46,109.1,141.39,10.0,27.26
175,18,48.99,102.04,120.31,10.0,22.6
175,19,62.15,128.75,135.76,5.96,15.75
175,20,51.11,102.97,123.38,10.0,20.91
175,21,60.9,114.66,130.93,10.0,13.27
175,22,53.45,109.45,121.41,5.6,27.48
175,23,51.17,117.95,122.23,4.49,30.0
176,0,56.84,98.87,109.26,5.52,13.77
176,1,48.36,78.36,122.45,5.72,22.14
176,2,56.39,119.92,114.12,9.31,8.33
176,3,60.45,108.59,101.93,10.0,12.22
176,4,67.78,96.34,123.94,5.64,30.0
176,5,54.42,109.61,114.17,10.0,30.0
176,6,56.26,122.68,108.61,7.59,30.0
176,7,65.52,139.88,128.57,5.48,30.0
176,8,57.36,100.95,110.13,10.0,12.22
176,9,55.44,112.89,112.3,10.0,30.0
176,10,61.3,111.67,106.36,4.92,17.0
176,11,65.71,108.09,105.9,3.11,20.39
176,12,54.55,117.22,120.76,10.0,30.0
176,13,59.81,106.84,128.55,8.15,28.04
176,14,57.03,111.5,127.99,10.0,19.69
176,15,57.55,102.32,117.08,8.42,30.0
176,16,58.29,120.18,131.0,10.0,18.22
176,17,61.56,135.07,121.88,10.0,20.17
176,18,56.55,98.75,106.52,10.0,11.81
176,19,72.15,105.18,128.72,10.0,7.86
176,20,57.2,102.66,118.62,10.0,27.38
176,21,55.74,97.13,117.38,2.8,30.0
176,22,50.62,123.78,113.87,7.39,30.0
176,23,54.72,107.76,117.77,7.8,27.96
177,0,57.63,108.4,127.65,10.0,6.85
177,1,53.35,101.79,99.81,4.97,28.93
177,2,48.6,116.18,126.86,9.78,13.89
177,3,57.16,120.59,113.93,6.95,20.94
177,4,50.09,103.63,103.43,10.0,27.46
177,5,50.83,141.89,123.65,10.0,30.0
177,6,54.34,106.22,128.96,10.0,14.0
177,7,54.24,119.97,113.73,5.3,11.81
177,8,50.54,119.86,117.48,8.7,30.0
177,9,49.47,92.28,104.79,0.89,28.85
177,10,53.42,123.41,130.95,10.0,30.0
177,11,69.67,103.74,110.25,10.0,30.0
177,12,51.43,112.33,122.04,7.7,30.0
177,13,59.27,106.45,133.2,10.0,19.39
177,14,56.96,100.22,124.88,10.0,18.13
177,15,54.76,97.59,129.23,8.43,24.51
177,16,53.77,90.11,102.11,10.0,30.0
177,17,57.68,103.09,129.44,10.0,24.31
177,18,59.87,104.04,113.33,5.81,30.0
177,19,55.89,85.07,112.17,10.0,30.0
177,20,58.41,112.31,132.26,9.8,25.56
177,21,58.05,123.81,112.8,9.88,18.78
177,22,45.71,120.03,121.83,10.0,2.77
177,23,56.26,101.29,130.6,6.42,30.0
178,0,51.75,105.03,117.56,2.46,14.48
178,1,68.24,129.22,119.41,6.18,12.35
178,2,53.08,131.1,108.27,7.27,23.39
178,3,49.53,134.58,107.2,10.0,30.0
178,4,56.07,117.66,118.5,4.75,30.0
178,5,55.29,119.16,103.43,10.0,30.0
178,6,57.92,112.04,102.95,2.9,23.67
178,7,54.18,118.37,105.9,1.95,28.21
178,8,62.74,112.51,127.07,10.0,30.0
178,9,48.46,117.19,100.49,5.87,11.37
178,10,58.65,122.33,124.23,9.0,30.0
178,11,63.66,116.85,126.6,6.15,30.0
178,12,56.06,110.84,119.08,10.0,30.0
178,13,64.33,113.88,137.04,10.0,30.0
178,14,52.37,112.35,101.8,3.33,24.26
178,15,50.33,99.09,107.5,6.31,20.99
178,16,53.05,116.77,120.77,8.97,30.0
178,17,66.07,113.81,111.19,10.0,30.0
178,18,47.44,110.68,111.26,7.11,30.0
178,19,54.88,116.23,110.81,8.54,11.12
178,20,51.98,98.09,118.95,4.8,6.44
178,21,54.07,117.7,114.79,3.92,20.53
178,22,53.24,76.85,117.91,10.0,5.96
178,23,48.13,131.57,141.03,10.0,25.99
179,0,58.15,96.99,119.98,10.0,29.82
179,1,61.63,100.17,119.32,10.0,30.0
179,2,47.49,122.45,133.79,5.04,22.87
179,3,57.46,105.06,128.53,8.73,29.52
179,4,67.9,115.54,117.34,5.34,18.27
179,5,48.34,105.67,117.86,6.4,30.0
179,6,55.87,116.81,118.64,6.42,30.0
179,7,52.39,111.75,124.43,9.05,14.04
179,8,54.85,107.03,122.34,10.0,21.06
179,9,58.6,110.94,137.45,4.69,19.21
179,10,51.36,117.27,124.03,3.38,22.22
179,11,53.9,99.61,114.23,7.96,6.99
179,12,57.19,95.55,123.4,10.0,30.0
179,13,51.98,114.51,134.17,10.0,6.53
179,14,52.79,108.31,122.92,10.0,30.0
179,15,45.98,134.64,108.1,10.0,10.11
179,16,50.47,104.86,117.03,4.4,17.59
179,17,70.07,104.47,118.19,10.0,29.63
179,18,54.18,90.54,142.67,0.63,14.55
179,19,58.06,121.31,133.46,8.03,24.04
179,20,54.21,125.94,142.11,6.64,16.08
179,21,53.12,99.15,138.16,3.9,18.0
179,22,59.52,103.85,117.37,7.89,12.57
179,23,56.39,117.75,102.53,3.05,17.93
180,0,60.83,135.52,132.96,10.0,7.99
180,1,51.91,108.88,107.97,10.0,26.44
180,2,59.31,100.83,127.69,8.4,21.08
180,3,54.44,114.33,125.75,10.0,30.0
180,4,56.49,110.92,122.59,7.03,30.0
180,5,52.22,97.93,109.12,8.55,16.47
180,6,57.76,115.16,105.36,5.84,11.8
180,7,61.6,118.29,119.01,9.75,30.0
180,8,59.44,124.98,106.36,6.62,30.0
180,9,54.42,131.61,114.11,10.0,25.94
180,10,57.42,106.06,118.42,10.0,18.69
180,11,52.97,99.63,131.95,6.74,19.35
180,12,49.87,115.7,96.06,4.79,19.74
180,13,57.79,125.91,129.75,10.0,22.92
180,14,54.56,109.2,118.97,6.63,14.35
180,15,55.11,110.8,118.31,10.0,17.54
180,16,58.63,122.07,110.41,10.0,30.0
180,17,58.68,116.88,115.96,10.0,6.05
180,18,66.81,93.27,108.75,10.0,19.49
180,19,62.48,90.66,123.14,10.0,17.99
180,20,49.87,97.45,122.17,4.15,25.96
180,21,55.65,94.9,124.8,10.0,20.09
180,22,50.75,93.32,115.26,1.4,30.0
180,23,60.25,102.52,107.0,2.72,14.9
181,0,62.47,121.44,124.9,8.69,24.84
181,1,50.98,128.75,108.54,10.0,30.0
181,2,57.68,128.88,137.69,10.0,30.0
181,3,53.66,101.75,130.28,7.55,29.48
181,4,55.35,108.89,125.52,10.0,11.08
181,5,57.02,101.26,111.95,4.45,10.69
181,6,55.65,107.61,100.95,10.0,6.88
181,7,52.66,125.91,124.94,9.68,10.97
181,8,54.59,139.83,114.43,3.18,19.47
181,9,46.86,96.64,82.86,7.25,30.0
181,10,54.36,114.58,130.13,4.75,30.0
181,11,54.35,110.54,132.32,10.0,30.0
181,12,55.18,116.38,102.88,1.31,12.44
181,13,61.75,125.96,128.03,2.49,26.51
181,14,56.56,122.11,95.38,7.39,30.0
181,15,56.24,102.29,122.08,2.16,4.5
181,16,62.75,129.31,124.46,10.0,21.82
181,17,62.26,113.87,125.53,10.0,30.0
181,18,46.61,89.24,147.44,10.0,16.72
181,19,53.66,119.41,131.8,10.0,19.81
181,20,50.28,127.7,131.38,7.49,5.32
181,21,57.64,123.69,133.67,5.25,22.52
181,22,60.46,104.94,127.26,1.75,30.0
181,23,52.48,113.43,112.8,8.62,23.58
182,0,51.74,105.84,98.06,7.92,10.17
182,1,62.1,131.02,115.73,10.0,30.0
182,2,54.14,98.28,98.29,10.0,30.0
182,3,55.69,124.4,123.33,9.99,11.26
182,4,53.86,93.84,113.03,10.0,30.0
182,5,56.03,103.21,93.61,4.38,27.13
182,6,47.86,117.2,98.76,10.0,7.56
182,7,53.65,118.49,124.64,2.0,30.0
182,8,42.09,106.78,124.68,10.0,12.06
182,9,61.41,112.0,145.8,5.49,9.49
182,10,59.07,99.09,100.11,10.0,26.33
182,11,50.71,122.87,114.76,10.0,3.29
182,12,49.89,132.14,118.83,3.08,14.57
182,13,56.67,107.66,115.85,7.39,5.67
182,14,59.94,114.88,110.08,7.08,21.56
182,15,52.36,114.53,138.82,10.0,17.88
182,16,56.8,131.16,126.11,10.0,30.0
182,17,52.63,110.59,131.64,5.79,25.58
182,18,64.04,103.65,103.88,10.0,23.85
182,19,61.64,127.35,126.25,2.41,30.0
182,20,49.89,106.5,126.88,7.0,30.0
182,21,55.08,110.5,118.25,6.97,26.96
182,22,60.01,127.87,116.71,6.23,26.6
182,23,61.69,118.0,108.4,1.88,24.34
183,0,49.2,102.11,119.56,9.92,9.31
183,1,54.58,119.97,112.09,10.0,23.63
183,2,51.7,125.63,96.99,9.38,14.06
183,3,66.69,107.23,128.35,6.49,7.09
183,4,61.73,118.64,105.58,9.36,19.21
183,5,48.22,92.83,126.15,10.0,30.0
183,6,53.21,120.47,122.42,10.0,30.0
183,7,60.19,113.22,123.49,4.24,16.56
183,8,52.58,118.7,121.96,5.24,30.0
183,9,60.92,116.99,126.78,10.0,30.0
183,10,52.94,104.37,119.27,3.08,14.46
183,11,53.62,109.07,137.06,10.0,30.0
183,12,49.77,100.05,132.0,10.0,23.34
183,13,62.53,116.06,107.06,7.16,11.87
183,14,55.99,117.23,114.66,10.0,30.0
183,15,59.22,103.94,116.61,10.0,26.38
183,16,56.72,113.06,105.42,10.0,26.27
183,17,55.35,113.36,127.38,5.68,30.0
183,18,60.24,90.44,127.68,6.9,30.0
183,19,52.22,113.34,106.42,10.0,16.04
183,20,53.71,116.93,113.94,6.81,30.0
183,21,51.75,115.28,123.47,10.0,12.66
183,22,53.12,98.43,107.51,4.81,30.0
183,23,51.39,108.53,123.25,4.62,30.0
184,0,54.24,125.53,118.23,10.0,26.81
184,1,57.94,100.84,128.72,10.0,30.0
184,2,54.69,100.04,115.68,10.0,30.0
184,3,48.8,111.33,121.05,10.0,22.87
184,4,56.97,105.08,107.17,6.54,30.0
184,5,60.75,95.02,135.07,9.3,20.76
184,6,59.6,119.43,128.82,4.9,19.74
184,7,59.5,124.34,117.86,10.0,15.86
184,8,54.37,110.36,115.71,10.0,6.82
184,9,60.31,105.93,128.1,5.47,30.0
184,10,60.81,119.18,98.37,9.08,28.04
184,11,52.48,118.63,110.87,10.0,28.71
184,12,52.55,113.06,135.59,6.53,29.61
184,13,58.94,114.74,117.25,10.0,16.56
184,14,50.98,110.74,95.55,10.0,8.4
184,15,47.75,94.85,133.99,5.14,30.0
184,16,56.83,91.18,126.77,1.85,30.0
184,17,49.3,102.95,144.96,2.78,30.0
184,18,52.13,104.24,113.26,3.7,29.19
184,19,54.55,118.07,124.55,5.73,17.09
184,20,57.66,114.55,120.85,10.0,30.0
184,21,51.49,105.53,116.57,9.7,30.0
184,22,46.34,112.34,109.74,10.0,23.35
184,23,49.52,102.62,116.75,10.0,16.46
185,0,54.12,115.57,115.1,2.67,7.93
185,1,58.52,114.18,103.54,6.13,24.65
185,2,62.62,108.55,118.01,6.75,15.49
185,3,53.32,111.98,152.22,4.39,19.47
185,4,59.69,111.11,97.91,10.0,30.0
185,5,46.45,108.89,126.78,5.01,30.0
185,6,56.03,144.77,126.17,10.0,30.0
185,7,57.09,130.61,117.0,10.0,16.9
185,8,58.04,100.86,104.54,6.79,30.0
185,9,62.57,117.42,109.59,7.45,30.0
185,10,52.14,116.31,124.01,10.0,20.54
185,11,52.51,106.99,104.32,8.62,30.0
185,12,61.48,91.32,119.93,10.0,7.87
185,13,55.85,111.22,128.13,10.0,16.89
185,14,55.0,115.22,124.33,9.76,3.75
185,15,58.58,110.64,100.37,7.2,20.08
185,16,54.64,114.33,121.9,10.0,18.32
185,17,52.28,128.25,107.44,3.76,30.0
185,18,49.33,116.17,117.23,2.3,15.29
185,19,64.91,97.97,123.94,10.0,30.0
185,20,60.27,111.02,129.17,3.44,30.0
185,21,48.8,107.63,123.43,5.05,15.02
185,22,64.49,152.65,132.21,7.96,10.01
185,23,62.07,122.06,118.86,10.0,21.27
186,0,64.62,113.6,114.43,10.0,12.87
186,1,48.68,119.03,132.81,9.02,21.56
186,2,55.56,125.46,134.71,7.66,21.14
186,3,57.12,96.17,122.52,5.26,30.0
186,4,58.34,116.03,138.99,5.01,20.86
186,5,58.76,118.36,120.48,6.32,30.0
186,6,50.3,117.88,117.21,3.96,7.08
186,7,60.14,100.9,125.46,8.85,24.1
186,8,58.0,116.01,110.46,10.0,8.21
186,9,57.01,103.98,145.37,7.79,11.69
